Post code,Special code,Submunicipality code,Région code,Province code,Arrondissement code,Municipality code,Sub-municipality name (French),Sub-municipality name (Dutch),Sub-municipality name (German),Région name (German),Région name (Dutch),Région name (French),Province name (German),Province name (Dutch),Province name (French),Arrondissement name (German),Arrondissement name (Dutch),Arrondissement name (French),Municipality name (German),Municipality name (Dutch),Municipality name (French)
8531,0,34013C,2000,30000,34000,34013,,Hulste,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Harelbeke,
8790,0,34040A,2000,30000,34000,34040,,Waregem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Waregem,
8792,0,34040C,2000,30000,34000,34040,,Desselgem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Waregem,
6920,0,84075D,3000,80000,84000,84075,Sohier,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Wellin
9521,0,41063C,2000,40000,41000,41063,,Letterhoutem,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Sint-Lievens-Houtem,
4040,0,62051A,3000,60000,62000,62051,Herstal,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Herstal
4801,0,63079B,3000,60000,63000,63079,Stembert,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Verviers
4280,0,64034A,3000,60000,64000,64034,Hannut,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Hannut
4700,0,63023A,3000,60000,63000,63023,,,Eupen,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Eupen,,Eupen
4357,0,64023A,3000,60000,64000,64023,Donceel,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Donceel
4980,0,63086B,3000,60000,63000,63086,Wanne,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Trois-Ponts
6001,0,52011G,3000,50000,52000,52011,Marcinelle,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Charleroi
7970,0,51008A,3000,50000,51000,51008,Belœil,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Belœil
7972,0,51008H,3000,50000,51000,51008,Ellignies-Sainte-Anne,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Belœil
7803,0,51004U,3000,50000,51000,51004,Bouvignies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Ath
6042,0,52011C,3000,50000,52000,52011,Lodelinsart,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Charleroi
612,1,21004-Z,1000,,21000,21004,Bruxelles,Brussel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Sinterklaas,Saint-Nicolas
1000,0,21004-Z,1000,,21000,21004,Bruxelles,Brussel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Brussel,Bruxelles
2275,0,13019A,2000,10000,13000,13019,,Lille,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Lille,
2650,0,11013A,2000,10000,11000,11013,,Edegem,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Edegem,
2030,0,11002-Z,2000,10000,11000,11002,,Antwerpen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
2950,0,11023-Z,2000,10000,11000,11023,,Kapellen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Kapellen,
6831,0,84010D,3000,80000,84000,84010,Noirefontaine,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Bouillon
6971,0,83049B,3000,80000,83000,83049,Champlon,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Marche-en-Famenne,,,Tenneville
1804,1,23088A,2000,20001,23000,23088,,Vilvoorde,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Vilvoorde,
1671,0,23064B,2000,20001,23000,23064,,Elingen,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Pepingen,
1730,0,23002A,2000,20001,23000,23002,,Asse,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Asse,
1702,0,23016C,2000,20001,23000,23016,,Groot-Bijgaarden,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Dilbeek,
3111,0,24094C,2000,20001,24000,24094,,Wezemaal,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Rotselaar,
1560,0,23033A,2000,20001,23000,23033,,Hoeilaart,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Hoeilaart,
1601,0,23077E,2000,20001,23000,23077,,Ruisbroek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Sint-Pieters-Leeuw,
9111,0,46021C,2000,40000,46000,46021,,Belsele,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Sint-Niklaas,,,Sint-Niklaas,
9470,0,41011A,2000,40000,41000,41011,,Denderleeuw,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Denderleeuw,
9950,0,44072A,2000,40000,44000,44085,,Waarschoot,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Lievegem,
9688,0,45064D,2000,40000,45000,45064,,Schorisse,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Oudenaarde,Audenarde,,Maarkedal,
9831,0,44064B,2000,40000,44000,44064,,Deurle,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Sint-Martens-Latem,
9320,0,41002H,2000,40000,41000,41002,,Erembodegem,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Aalst,
9090,0,44040A,2000,40000,44000,44040,,Melle,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Melle,
9230,0,42025A,2000,40000,42000,42025,,Wetteren,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Dendermonde,,,Wetteren,
9880,0,44001A,2000,40000,44000,44084,,Aalter,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Aalter,
9970,0,43007A,2000,40000,43000,43007,,Kaprijke,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Eeklo,,,Kaprijke,
9420,0,41082A,2000,40000,41000,41082,,Mere,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Erpe-Mere,
9260,0,42026C,2000,40000,42000,42026,,Schellebelle,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Dendermonde,,,Wichelen,
4721,0,63040A,3000,60000,63000,63040,,,Kelmis,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Kelmis,,La Calamine
4350,0,64063B,3000,60000,64000,64063,Lamine,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Remicourt
4100,0,62096A,3000,60000,62000,62096,Seraing,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Seraing
4852,0,63088D,3000,60000,63000,63088,Hombourg,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Plombières
4218,0,61028C,3000,60000,61000,61028,Couthuin,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Huy,,,Héron
7511,1,57081P-III,3000,50000,57000,57081,Orcq,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7800,0,51004A,3000,50000,51000,51004,Ath,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Ath
7022,0,53053L,3000,50000,53000,53053,Harmignies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Mons
7533,0,57081F-II,3000,50000,57000,57081,Thimougies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7090,0,55004A,3000,50000,55000,55004,Braine-le-Comte,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Zinnik,Soignies,,,Braine-le-Comte
7032,0,53053P,3000,50000,53000,53053,Spiennes,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Mons
1082,0,21003A,1000,,21000,21003,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Sint-Agatha-Berchem,Berchem-Sainte-Agathe
1400,0,25072A,3000,20002,25000,25072,Nivelles,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Nivelles
2812,0,12025F,2000,10000,12000,12025,,Muizen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Mechelen,
2910,0,11016A,2000,10000,11000,11016,,Essen,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Essen,
2990,0,11053A,2000,10000,11000,11053,,Wuustwezel,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Wuustwezel,
5362,0,91059B,3000,90000,91000,91059,Achet,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Hamois
3631,0,73107H,2000,70000,73000,73107,,Uikhoven,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Maasmechelen,
3971,0,71034B,2000,70000,71000,71034,,Heppen,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Hasselt,,,Leopoldsburg,
8500,0,34022A,2000,30000,34000,34022,,Kortrijk,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Kortrijk,
8710,0,37017A,2000,30000,37000,37017,,Wielsbeke,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Tielt,,,Wielsbeke,
6743,0,85009D,3000,80000,85000,85009,Buzenol,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Étalle
6790,0,81004A,3000,80000,81000,81004,Aubange,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Arlon,,,Aubange
6811,0,85007B,3000,80000,85000,85007,Suxy,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Chiny
6856,0,84050E,3000,80000,84000,84050,Fays-les-Veneurs,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Paliseul
6887,0,84029B,3000,80000,84000,84029,Saint-Médard,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Neufchâteau,,,Herbeumont
6972,0,83049C,3000,80000,83000,83049,Erneuville,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Marche-en-Famenne,,,Tenneville
3221,0,24043C,2000,20001,24000,24043,,Nieuwrode,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Holsbeek,
3000,0,24062A,2000,20001,24000,24062,,Leuven,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Leuven,
1980,0,23096A,2000,20001,23000,23096,,Zemst,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Zemst,
3220,0,24043B,2000,20001,24000,24043,,Kortrijk-Dutsel,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Holsbeek,
1861,0,23050B,2000,20001,23000,23050,,Wolvertem,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Meise,
1760,0,23097A-I,2000,20001,23000,23097,,Pamel,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Roosdaal,
1670,0,23064A,2000,20001,23000,23064,,Pepingen,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Pepingen,
1755,0,23024B,2000,20001,23000,23024,,Leerbeek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Gooik,
3460,0,24008A,2000,20001,24000,24008,,Bekkevoort,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Bekkevoort,
3061,0,24009C,2000,20001,24000,24009,,Leefdaal,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Bertem,
1547,0,23009A,2000,20001,23000,23009,,Bever,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Bever,Biévène
9400,0,41048F,2000,40000,41000,41048,,Denderwindeke,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Ninove,
9960,0,43002A,2000,40000,43000,43002,,Assenede,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Eeklo,,,Assenede,
9400,0,41048L,2000,40000,41000,41048,,Nederhasselt,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Aalst,,,Ninove,
4650,0,63035A,3000,60000,63000,63035,Herve,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Herve
4840,0,63084A,3000,60000,63000,63084,Welkenraedt,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,,,Welkenraedt
4537,0,61063-Z,3000,60000,61000,61063,Verlaine,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Huy,,,Verlaine
7513,1,57081V-I,3000,50000,57000,57081,Kain,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7850,0,55039D,3000,50000,51000,51068,Hoves,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Silly
7971,0,51008G,3000,50000,51000,51008,Wadelincourt,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,,Belœil
7501,0,57081P-III,3000,50000,57000,57081,Orcq,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
7160,0,52010A,3000,50000,52000,52010,Chapelle-lez-Herlaimont,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Chapelle-lez-Herlaimont
7643,0,57003B,3000,50000,57000,57003,Fontenoy,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Antoing
7642,0,57003F,3000,50000,57000,57003,Calonne,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Antoing
7870,0,53046C,3000,50000,53000,53046,Montignies-lez-Lens,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Lens
6543,0,56044C,3000,50000,56000,56044,Bienne-lez-Happart,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Lobbes
7387,0,53083G,3000,50000,53000,53083,Autreppe,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Mons,,,Honnelles
1035,1,21015A,1000,,21000,21015,Schaerbeek,Schaarbeek,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Schaarbeek,Schaerbeek
1348,0,25121-Z,3000,20002,25000,25121,Ottignies,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Ottignies-Louvain-la-Neuve
1470,0,25031B,3000,20002,25000,25031,Baisy-Thy,,,Wallonische Region,Waals Gewest,Région wallonne,,,Brabant wallon (le),,,Nivelles,,,Genappe
2930,0,11008A,2000,10000,11000,11008,,Brasschaat,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Brasschaat,
2920,0,11022A,2000,10000,11000,11022,,Kalmthout,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Kalmthout,
2180,0,11002P,2000,10000,11000,11002,,Ekeren,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
2660,0,11002V,2000,10000,11000,11002,,Hoboken,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
612,1,,,,,21004,,,,,,,,,,,,,,Sinterklaas,Saint-Nicolas
5060,0,92137A,3000,90000,92000,92137,Auvelais,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Sambreville
5560,0,91072J,3000,90000,91000,91072,Ciergnon,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Houyet
5374,0,91064C,3000,90000,91000,91064,Maffe,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Havelange
3500,0,71022A,2000,70000,71000,71022,,Hasselt,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Hasselt,,,Hasselt,
3511,0,71022D,2000,70000,71000,71022,,Kuringen,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Hasselt,,,Hasselt,
3570,0,73001A,2000,70000,73000,73001,,Alken,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Alken,
3920,0,72020A,2000,70000,72000,72020,,Lommel,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Maaseik,,,Lommel,
8450,0,35002A,2000,30000,35000,35002,,Bredene,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Oostende,,,Bredene,
8501,0,34022B,2000,30000,34000,34022,,Heule,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Kortrijk,
8510,0,34022G,2000,30000,34000,34022,,Bellegem,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Kortrijk,
8551,0,34042C,2000,30000,34000,34042,,Heestert,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Zwevegem,
8793,0,34040D,2000,30000,34000,34040,,Sint-Eloois-Vijve,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Waregem,
8860,0,34025A,2000,30000,34000,34025,,Lendelede,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Kortrijk,Courtrai,,Lendelede,
8950,0,33039D,2000,30000,33000,33039,,Nieuwkerke,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Ieper,Ypres,,Heuvelland,
8953,0,33039B,2000,30000,33000,33039,,Wijtschate,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Ieper,Ypres,,Heuvelland,
6750,0,85026A,3000,80000,85000,85026,Musson,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Musson
6762,0,85045D,3000,80000,85000,85045,Saint-Mard,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Virton,,,Virton
1652,0,23003B,2000,20001,23000,23003,,Alsemberg,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Beersel,
1701,0,23016A,2000,20001,23000,23016,,Dilbeek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Dilbeek,
1620,0,23098A,2000,20001,23000,23098,,Drogenbos,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Halle-Vilvoorde,Hal-Vilvorde,,Drogenbos,Drogenbos
5680,0,93018F,3000,90000,93000,93018,Romerée,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Philippeville,,,Doische
5330,0,92006A,3000,90000,92000,92006,Assesse,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Namur,,,Assesse
5562,0,91072H,3000,90000,91000,91072,Custinne,,,Wallonische Region,Waals Gewest,Région wallonne,,,Namur,,,Dinant,,,Houyet
3870,0,73022A,2000,70000,73000,73022,,Heers,,,Vlaams Gewest,Région flamande,,Limburg,Limbourg (le),,Tongeren,Tongres,,Heers,
8211,0,31040D,2000,30000,31000,31040,,Aartrijke,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Brugge,,,Zedelgem,
8890,0,36012A,2000,30000,36000,36012,,Moorslede,,,Vlaams Gewest,Région flamande,,West-Vlaanderen,Flandre occidentale (la),,Roeselare,,,Moorslede,
6984,0,83031D,3000,80000,83000,83031,Hives,,,Wallonische Region,Waals Gewest,Région wallonne,,,Luxembourg,,,Marche-en-Famenne,,,La Roche-en-Ardenne
4360,0,64056A-III,3000,60000,64000,64056,Lens-sur-Geer,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Waremme,,,Oreye
7880,0,51019A,3000,50000,51000,51019,Flobecq,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Aat,Ath,,Vloesberg,Flobecq
3190,0,24014A,2000,20001,24000,24014,,Boortmeerbeek,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Boortmeerbeek,
9800,0,44011A,2000,40000,44000,44083,,Deinze,,,Vlaams Gewest,Région flamande,,Oost-Vlaanderen,Flandre orientale (la),,Gent,,,Deinze,
4780,0,63067F,3000,60000,63000,63067,,,Recht,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Sankt Vith,,Saint-Vith
4630,0,62099A,3000,60000,62000,62099,Soumagne,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Soumagne
4760,0,63012-Z,3000,60000,63000,63012,,,Manderfeld,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,Verviers,,Verviers,Büllingen,,Bullange
4171,0,62026B,3000,60000,62000,62026,Poulseur,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Comblain-au-Pont
7538,0,57081H,3000,50000,57000,57081,Vezon,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Doornik en Moeskroen,Tournai et Mouscron,,,Tournai
6530,0,56078G,3000,50000,56000,56078,Leers-et-Fosteau,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Thuin
6280,0,52025D,3000,50000,52000,52025,Acoz,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Gerpinnes
6592,0,56051C,3000,50000,56000,56051,Monceau-Imbrechies,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Thuin,,,Momignies
1009,1,21004-Z,1000,,21000,21004,Bruxelles,Brussel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Brussel,Bruxelles
1048,1,21004-Z,1000,,21000,21004,Bruxelles,Brussel,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Brussel,Bruxelles
1080,0,21012A,1000,,21000,21012,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,,,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,,,,,Brussel-Hoofdstad,Bruxelles-Capitale,,Sint-Jans-Molenbeek,Molenbeek-Saint-Jean
2600,0,11002T,2000,10000,11000,11002,,Berchem,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Antwerpen,
2340,0,13004A,2000,10000,13000,13004,,Beerse,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Beerse,
2861,0,12035B,2000,10000,12000,12035,,Onze-Lieve-Vrouw-Waver,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Sint-Katelijne-Waver,
2440,0,13008-Z,2000,10000,13000,13008,,Geel,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Turnhout,,,Geel,
2070,0,11056A,2000,10000,11000,11056,,Zwijndrecht,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Antwerpen,,,Zwijndrecht,
2880,0,12007A,2000,10000,12000,12007,,Bornem,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Bornem,
2221,0,12014E,2000,10000,12000,12014,,Booischot,,,Vlaams Gewest,Région flamande,,Antwerpen,,,Mechelen,,,Heist-op-den-Berg,
3078,0,24055D,2000,20001,24000,24055,,Everberg,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Kortenberg,
3384,0,24137B,2000,20001,24000,24137,,Attenrode,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Glabbeek,
3191,0,24014B,2000,20001,24000,24014,,Hever,,,Vlaams Gewest,Région flamande,,Vlaams-Brabant,Brabant flamand (le),,Leuven,,,Boortmeerbeek,
4633,0,62099D,3000,60000,62000,62099,Melen,,,Wallonische Region,Waals Gewest,Région wallonne,Lüttich,,Liège,,,Liège,,,Soumagne
6180,0,52015A,3000,50000,52000,52015,Courcelles,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,,Charleroi,,,Courcelles
7060,0,55040G,3000,50000,55000,55040,Horrues,,,Wallonische Region,Waals Gewest,Région wallonne,,Henegouwen,Hainaut (le),,Zinnik,Soignies,,,Soignies
